"Folder Type","Folder Description","Subdescription","Trade Name","Address","Issue Date","Expiry Date","Status","Neighbourhood Number","Neighbourhood Name","Electoral Ward","Community Characterization Area","Location"
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Dec 19 12:00:00 AM","2024 Dec 31 12:00:00 AM","Closed (L)","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Dec 09 12:00:00 AM","2025 Dec 31 12:00:00 AM","Issued","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Dec 11 12:00:00 AM","2024 Dec 05 12:00:00 AM","Closed (L)","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Feb 24 12:00:00 AM","2023 Dec 05 12:00:00 AM","Closed (L)","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Dec 19 12:00:00 AM","2025 Dec 05 12:00:00 AM","Issued","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Dec 11 12:00:00 AM","2024 Dec 31 12:00:00 AM","Closed (L)","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Dec 19 12:00:00 AM","2025 Dec 31 12:00:00 AM","Issued","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Jun 21 12:00:00 AM","2024 Jun 21 12:00:00 AM","Closed (L)","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Jun 24 12:00:00 AM","2025 Jun 21 12:00:00 AM","Closed (L)","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Jan 24 12:00:00 AM","2025 Jan 30 12:00:00 AM","Closed (L)","3.102","CENTENNIAL","Point Douglas","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Jan 26 12:00:00 AM","2024 Jan 30 12:00:00 AM","Closed (L)","3.102","CENTENNIAL","Point Douglas","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2025 Feb 03 12:00:00 AM","2026 Jan 30 12:00:00 AM","Ceased Operation","3.102","CENTENNIAL","Point Douglas","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Jan 03 12:00:00 AM","2024 Dec 31 12:00:00 AM","Closed (L)","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Feb 15 12:00:00 AM","2023 Dec 31 12:00:00 AM","Closed (L)","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2025 Jan 02 12:00:00 AM","2025 Dec 31 12:00:00 AM","Issued","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Jan 08 12:00:00 AM","2024 Dec 31 12:00:00 AM","Closed (L)","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2025 Jan 27 12:00:00 AM","2025 Dec 31 12:00:00 AM","Issued","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Dec 15 12:00:00 AM","2024 Dec 31 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2025 Jan 13 12:00:00 AM","2025 Dec 31 12:00:00 AM","Issued","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Sep 26 12:00:00 AM","2025 Feb 19 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Mar 21 12:00:00 AM","2024 Feb 19 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2025 May 15 12:00:00 AM","2026 Feb 19 12:00:00 AM","Issued","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Sep 27 12:00:00 AM","2024 Oct 20 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Oct 03 12:00:00 AM","2025 Oct 20 12:00:00 AM","Issued","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Jun 18 12:00:00 AM","2024 Dec 31 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Mar 02 12:00:00 AM","2023 Dec 31 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2025 Mar 27 12:00:00 AM","2025 Dec 31 12:00:00 AM","Issued","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Feb 09 12:00:00 AM","2025 Feb 15 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Jan 26 12:00:00 AM","2023 Dec 31 12:00:00 AM","Ceased Operation","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Jul 28 12:00:00 AM","2024 Feb 15 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2025 Feb 18 12:00:00 AM","2026 Feb 15 12:00:00 AM","Issued","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Dec 18 12:00:00 AM","2024 Dec 31 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Dec 19 12:00:00 AM","2025 Dec 31 12:00:00 AM","Issued","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Dec 21 12:00:00 AM","2024 Dec 31 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Dec 30 12:00:00 AM","2025 Dec 31 12:00:00 AM","Issued","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Dec 12 12:00:00 AM","2024 Dec 31 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Feb 14 12:00:00 AM","2023 Dec 31 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2025 Apr 29 12:00:00 AM","2025 Dec 31 12:00:00 AM","Issued","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Aug 25 12:00:00 AM","2024 Jul 31 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2025 Feb 07 12:00:00 AM","2025 Jul 18 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Feb 02 12:00:00 AM","2025 Feb 17 12:00:00 AM","Closed (L)","3.311","NORTH POINT DOUGLAS","Mynarski","Point Douglas",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 May 04 12:00:00 AM","2024 Feb 17 12:00:00 AM","Closed (L)","3.311","NORTH POINT DOUGLAS","Mynarski","Point Douglas",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2025 Jan 16 12:00:00 AM","2026 Feb 17 12:00:00 AM","Issued","3.311","NORTH POINT DOUGLAS","Mynarski","Point Douglas",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Aug 11 12:00:00 AM","2024 Jul 14 12:00:00 AM","Closed (L)","3.302","WILLIAM WHYTE","Mynarski","Point Douglas",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Jul 17 12:00:00 AM","2025 Jul 14 12:00:00 AM","Closed (L)","3.302","WILLIAM WHYTE","Mynarski","Point Douglas",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Sep 18 12:00:00 AM","2024 Sep 18 12:00:00 AM","Closed (L)","3.105","WEST ALEXANDER","Point Douglas","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Sep 18 12:00:00 AM","2025 Sep 18 12:00:00 AM","Issued","3.105","WEST ALEXANDER","Point Douglas","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Dec 21 12:00:00 AM","2024 Dec 31 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Dec 30 12:00:00 AM","2025 Dec 31 12:00:00 AM","Issued","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Oct 05 12:00:00 AM","2024 Oct 02 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Mar 01 12:00:00 AM","2023 Oct 02 12:00:00 AM","Closed (L)","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Sep 18 12:00:00 AM","2025 Oct 02 12:00:00 AM","Issued","1.104","SPENCE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Dec 21 12:00:00 AM","2024 Dec 31 12:00:00 AM","Closed (L)","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Dec 18 12:00:00 AM","2025 Dec 31 12:00:00 AM","Issued","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Jan 05 12:00:00 AM","2024 Dec 31 12:00:00 AM","Closed (L)","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2025 Feb 14 12:00:00 AM","2025 Dec 31 12:00:00 AM","Issued","1.103","WEST BROADWAY","Fort Rouge - East Fort Garry","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Sep 27 12:00:00 AM","2025 May 08 12:00:00 AM","Closed (L)","3.302","WILLIAM WHYTE","Mynarski","Point Douglas",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Jul 19 12:00:00 AM","2024 May 08 12:00:00 AM","Closed (L)","3.302","WILLIAM WHYTE","Mynarski","Point Douglas",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Aug 22 12:00:00 AM","2024 Aug 24 12:00:00 AM","Closed (L)","1.112","ST. MATTHEWS","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Jul 10 12:00:00 AM","2023 Aug 24 12:00:00 AM","Closed (L)","1.112","ST. MATTHEWS","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Aug 27 12:00:00 AM","2025 Aug 24 12:00:00 AM","Issued","1.112","ST. MATTHEWS","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Jun 06 12:00:00 AM","2025 Apr 30 12:00:00 AM","Closed (L)","1.108","DANIEL McINTYRE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 May 01 12:00:00 AM","2024 Apr 30 12:00:00 AM","Closed (L)","1.108","DANIEL McINTYRE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2025 May 02 12:00:00 AM","2026 Apr 30 12:00:00 AM","Issued","1.108","DANIEL McINTYRE","Daniel McIntyre","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2023 Dec 28 12:00:00 AM","2024 Dec 31 12:00:00 AM","Closed (L)","3.105","WEST ALEXANDER","Point Douglas","Downtown",
"LX","License - Rooming Houses","Converted Residential Dwelling with Shared Facilities","(none)",,"2024 Dec 31 12:00:00 AM","2025 Dec 31 12:00:00 AM","Issued","3.105","WEST ALEXANDER","Point Douglas","Downtown",
"LP","License - Personal Sales","Flea Market","Thirsty For Collectibles","1111 Ellice AVE","2023 Dec 14 12:00:00 AM","2024 Nov 30 12:00:00 AM","Issued","1.118","SARGENT PARK","Daniel McIntyre","West End","POINT (-97.18367340254034 49.89395287383468)"
"LP","License - Personal Sales","Flea Market","Thirsty For Collectibles","1111 Ellice AVE","2022 Dec 22 12:00:00 AM","2023 Nov 30 12:00:00 AM","Closed (L)","1.118","SARGENT PARK","Daniel McIntyre","West End","POINT (-97.18367340254034 49.89395287383468)"
"LP","License - Personal Sales","Flea Market","Mulvey Market","421 Mulvey AVE E","2023 Oct 19 12:00:00 AM","2024 Aug 31 12:00:00 AM","Issued","1.666","RIVERVIEW","Fort Rouge - East Fort Garry","River Heights","POINT (-97.1400250970333 49.872806028775734)"
"LP","License - Personal Sales","Flea Market","Mulvey Market","421 Mulvey AVE E","2022 Oct 28 12:00:00 AM","2023 Aug 31 12:00:00 AM","Closed (L)","1.666","RIVERVIEW","Fort Rouge - East Fort Garry","River Heights","POINT (-97.1400250970333 49.872806028775734)"
"LP","License - Personal Sales","Flea Market","Mulvey Market","421 Mulvey AVE E","2022 Oct 28 12:00:00 AM","2023 Aug 31 12:00:00 AM","Closed (L)","1.666","RIVERVIEW","Fort Rouge - East Fort Garry","River Heights","POINT (-97.1400250970333 49.872806028775734)"
"LP","License - Personal Sales","Flea Market","Thirsty For Collectibles","1111 Ellice AVE","2022 Dec 22 12:00:00 AM","2023 Nov 30 12:00:00 AM","Closed (L)","1.118","SARGENT PARK","Daniel McIntyre","West End","POINT (-97.18367340254034 49.89395287383468)"
"LP","License - Personal Sales","Flea Market","Mulvey Market","421 Mulvey AVE E","2023 Oct 19 12:00:00 AM","2024 Aug 31 12:00:00 AM","Issued","1.666","RIVERVIEW","Fort Rouge - East Fort Garry","River Heights","POINT (-97.1400250970333 49.872806028775734)"
"LP","License - Personal Sales","Flea Market","Thirsty For Collectibles","1111 Ellice AVE","2021 Nov 26 12:00:00 AM","2022 Nov 30 12:00:00 AM","Closed (L)","1.118","SARGENT PARK","Daniel McIntyre","West End","POINT (-97.18367340254034 49.89395287383468)"
"LP","License - Personal Sales","Flea Market","Mulvey Market","421 Mulvey AVE E","2021 Nov 17 12:00:00 AM","2022 Nov 30 12:00:00 AM","Ceased Operation","1.666","RIVERVIEW","Fort Rouge - East Fort Garry","River Heights","POINT (-97.1400250970333 49.872806028775734)"
"LP","License - Personal Sales","Flea Market","Thirsty For Collectibles","1111 Ellice AVE","2023 Dec 14 12:00:00 AM","2024 Nov 30 12:00:00 AM","Issued","1.118","SARGENT PARK","Daniel McIntyre","West End","POINT (-97.18367340254034 49.89395287383468)"
"LP","License - Personal Sales","Flea Market","Thirsty For Collectibles","1111 Ellice AVE","2022 Dec 22 12:00:00 AM","2023 Nov 30 12:00:00 AM","Closed (L)","1.118","SARGENT PARK","Daniel McIntyre","West End","POINT (-97.18367340254034 49.89395287383468)"
"LP","License - Personal Sales","Flea Market","Mulvey Market","421 Mulvey AVE E","2023 Oct 19 12:00:00 AM","2024 Aug 31 12:00:00 AM","Issued","1.666","RIVERVIEW","Fort Rouge - East Fort Garry","River Heights","POINT (-97.1400250970333 49.872806028775734)"
"LP","License - Personal Sales","Flea Market","Mulvey Market","421 Mulvey AVE E","2022 Oct 28 12:00:00 AM","2023 Aug 31 12:00:00 AM","Closed (L)","1.666","RIVERVIEW","Fort Rouge - East Fort Garry","River Heights","POINT (-97.1400250970333 49.872806028775734)"
"LP","License - Personal Sales","Flea Market","Thirsty For Collectibles","1111 Ellice AVE","2023 Dec 14 12:00:00 AM","2024 Nov 30 12:00:00 AM","Issued","1.118","SARGENT PARK","Daniel McIntyre","West End","POINT (-97.18367340254034 49.89395287383468)"
"LP","License - Personal Sales","Flea Market","Thirsty For Collectibles","1111 Ellice AVE","2022 Dec 22 12:00:00 AM","2023 Nov 30 12:00:00 AM","Closed (L)","1.118","SARGENT PARK","Daniel McIntyre","West End","POINT (-97.18367340254034 49.89395287383468)"
"LP","License - Personal Sales","Flea Market","Mulvey Market","421 Mulvey AVE E","2023 Oct 19 12:00:00 AM","2024 Aug 31 12:00:00 AM","Issued","1.666","RIVERVIEW","Fort Rouge - East Fort Garry","River Heights","POINT (-97.1400250970333 49.872806028775734)"
